file_path,file_name,label_name,label
fan/id_00/normal/00000067.wav,00000067.wav,normal,0
fan/id_00/abnormal/00000214.wav,00000214.wav,abnormal,1
fan/id_00/normal/00000920.wav,00000920.wav,normal,0
fan/id_00/abnormal/00000267.wav,00000267.wav,abnormal,1
fan/id_00/normal/00000713.wav,00000713.wav,normal,0
fan/id_00/normal/00000551.wav,00000551.wav,normal,0
fan/id_00/normal/00000753.wav,00000753.wav,normal,0
fan/id_00/normal/00000275.wav,00000275.wav,normal,0
fan/id_00/normal/00000874.wav,00000874.wav,normal,0
fan/id_00/normal/00000181.wav,00000181.wav,normal,0
fan/id_00/abnormal/00000018.wav,00000018.wav,abnormal,1
fan/id_00/abnormal/00000284.wav,00000284.wav,abnormal,1
fan/id_00/normal/00000395.wav,00000395.wav,normal,0
fan/id_00/normal/00000849.wav,00000849.wav,normal,0
fan/id_00/normal/00000363.wav,00000363.wav,normal,0
fan/id_00/abnormal/00000005.wav,00000005.wav,abnormal,1
fan/id_00/normal/00000789.wav,00000789.wav,normal,0
fan/id_00/normal/00000929.wav,00000929.wav,normal,0
fan/id_00/normal/00000114.wav,00000114.wav,normal,0
fan/id_00/normal/00000143.wav,00000143.wav,normal,0
fan/id_00/abnormal/00000071.wav,00000071.wav,abnormal,1
fan/id_00/normal/00000447.wav,00000447.wav,normal,0
fan/id_00/normal/00000869.wav,00000869.wav,normal,0
fan/id_00/abnormal/00000349.wav,00000349.wav,abnormal,1
fan/id_00/normal/00000282.wav,00000282.wav,normal,0
fan/id_00/normal/00000523.wav,00000523.wav,normal,0
fan/id_00/normal/00000961.wav,00000961.wav,normal,0
fan/id_00/normal/00000267.wav,00000267.wav,normal,0
fan/id_00/normal/00000065.wav,00000065.wav,normal,0
fan/id_00/normal/00000813.wav,00000813.wav,normal,0
fan/id_00/normal/00000676.wav,00000676.wav,normal,0
fan/id_00/abnormal/00000378.wav,00000378.wav,abnormal,1
fan/id_00/normal/00000691.wav,00000691.wav,normal,0
fan/id_00/normal/00000075.wav,00000075.wav,normal,0
fan/id_00/normal/00000346.wav,00000346.wav,normal,0
fan/id_00/abnormal/00000121.wav,00000121.wav,abnormal,1
fan/id_00/normal/00000000.wav,00000000.wav,normal,0
fan/id_00/normal/00000344.wav,00000344.wav,normal,0
fan/id_00/normal/00000816.wav,00000816.wav,normal,0
fan/id_00/abnormal/00000369.wav,00000369.wav,abnormal,1
fan/id_00/abnormal/00000184.wav,00000184.wav,abnormal,1
fan/id_00/abnormal/00000225.wav,00000225.wav,abnormal,1
fan/id_00/abnormal/00000056.wav,00000056.wav,abnormal,1
fan/id_00/normal/00000436.wav,00000436.wav,normal,0
fan/id_00/normal/00000364.wav,00000364.wav,normal,0
fan/id_00/normal/00000667.wav,00000667.wav,normal,0
fan/id_00/normal/00000329.wav,00000329.wav,normal,0
fan/id_00/normal/00000922.wav,00000922.wav,normal,0
fan/id_00/normal/00000720.wav,00000720.wav,normal,0
fan/id_00/abnormal/00000216.wav,00000216.wav,abnormal,1
fan/id_00/abnormal/00000358.wav,00000358.wav,abnormal,1
fan/id_00/normal/00000695.wav,00000695.wav,normal,0
fan/id_00/abnormal/00000240.wav,00000240.wav,abnormal,1
fan/id_00/abnormal/00000054.wav,00000054.wav,abnormal,1
fan/id_00/normal/00000530.wav,00000530.wav,normal,0
fan/id_00/normal/00000586.wav,00000586.wav,normal,0
fan/id_00/normal/00000981.wav,00000981.wav,normal,0
fan/id_00/normal/00000155.wav,00000155.wav,normal,0
fan/id_00/normal/00000059.wav,00000059.wav,normal,0
fan/id_00/abnormal/00000248.wav,00000248.wav,abnormal,1
fan/id_00/normal/00000119.wav,00000119.wav,normal,0
fan/id_00/abnormal/00000205.wav,00000205.wav,abnormal,1
fan/id_00/abnormal/00000052.wav,00000052.wav,abnormal,1
fan/id_00/normal/00000347.wav,00000347.wav,normal,0
fan/id_00/abnormal/00000010.wav,00000010.wav,abnormal,1
fan/id_00/abnormal/00000245.wav,00000245.wav,abnormal,1
fan/id_00/abnormal/00000028.wav,00000028.wav,abnormal,1
fan/id_00/normal/00000598.wav,00000598.wav,normal,0
fan/id_00/abnormal/00000104.wav,00000104.wav,abnormal,1
fan/id_00/normal/00000605.wav,00000605.wav,normal,0
fan/id_00/abnormal/00000213.wav,00000213.wav,abnormal,1
fan/id_00/normal/00000543.wav,00000543.wav,normal,0
fan/id_00/normal/00000110.wav,00000110.wav,normal,0
fan/id_00/abnormal/00000296.wav,00000296.wav,abnormal,1
fan/id_00/normal/00000126.wav,00000126.wav,normal,0
fan/id_00/normal/00000015.wav,00000015.wav,normal,0
fan/id_00/normal/00000069.wav,00000069.wav,normal,0
fan/id_00/normal/00000773.wav,00000773.wav,normal,0
fan/id_00/normal/00000450.wav,00000450.wav,normal,0
fan/id_00/normal/00000714.wav,00000714.wav,normal,0
fan/id_00/normal/00000532.wav,00000532.wav,normal,0
fan/id_00/normal/00000995.wav,00000995.wav,normal,0
fan/id_00/abnormal/00000326.wav,00000326.wav,abnormal,1
fan/id_00/normal/00000916.wav,00000916.wav,normal,0
fan/id_00/normal/00000832.wav,00000832.wav,normal,0
fan/id_00/normal/00000722.wav,00000722.wav,normal,0
fan/id_00/normal/00000865.wav,00000865.wav,normal,0
fan/id_00/normal/00000974.wav,00000974.wav,normal,0
fan/id_00/normal/00000342.wav,00000342.wav,normal,0
fan/id_00/normal/00000723.wav,00000723.wav,normal,0
fan/id_00/abnormal/00000181.wav,00000181.wav,abnormal,1
fan/id_00/normal/00000631.wav,00000631.wav,normal,0
fan/id_00/normal/00000799.wav,00000799.wav,normal,0
fan/id_00/abnormal/00000060.wav,00000060.wav,abnormal,1
fan/id_00/normal/00000382.wav,00000382.wav,normal,0
fan/id_00/abnormal/00000079.wav,00000079.wav,abnormal,1
fan/id_00/normal/00000420.wav,00000420.wav,normal,0
fan/id_00/normal/00000829.wav,00000829.wav,normal,0
fan/id_00/normal/00000353.wav,00000353.wav,normal,0
fan/id_00/abnormal/00000350.wav,00000350.wav,abnormal,1
fan/id_00/normal/00000293.wav,00000293.wav,normal,0
fan/id_00/normal/00000038.wav,00000038.wav,normal,0
fan/id_00/normal/00000396.wav,00000396.wav,normal,0
fan/id_00/abnormal/00000188.wav,00000188.wav,abnormal,1
fan/id_00/abnormal/00000019.wav,00000019.wav,abnormal,1
fan/id_00/normal/00000493.wav,00000493.wav,normal,0
fan/id_00/abnormal/00000108.wav,00000108.wav,abnormal,1
fan/id_00/normal/00000759.wav,00000759.wav,normal,0
fan/id_00/normal/00000985.wav,00000985.wav,normal,0
fan/id_00/normal/00000152.wav,00000152.wav,normal,0
fan/id_00/normal/00000312.wav,00000312.wav,normal,0
fan/id_00/normal/00000630.wav,00000630.wav,normal,0
fan/id_00/normal/00000703.wav,00000703.wav,normal,0
fan/id_00/normal/00000101.wav,00000101.wav,normal,0
fan/id_00/normal/00000517.wav,00000517.wav,normal,0
fan/id_00/normal/00000802.wav,00000802.wav,normal,0
fan/id_00/normal/00000918.wav,00000918.wav,normal,0
fan/id_00/normal/00000854.wav,00000854.wav,normal,0
fan/id_00/normal/00000879.wav,00000879.wav,normal,0
fan/id_00/normal/00000950.wav,00000950.wav,normal,0
fan/id_00/normal/00000116.wav,00000116.wav,normal,0
fan/id_00/abnormal/00000170.wav,00000170.wav,abnormal,1
fan/id_00/abnormal/00000003.wav,00000003.wav,abnormal,1
fan/id_00/normal/00000405.wav,00000405.wav,normal,0
fan/id_00/normal/00000694.wav,00000694.wav,normal,0
fan/id_00/normal/00000590.wav,00000590.wav,normal,0
fan/id_00/normal/00000136.wav,00000136.wav,normal,0
fan/id_00/normal/00000381.wav,00000381.wav,normal,0
fan/id_00/normal/00000977.wav,00000977.wav,normal,0
fan/id_00/normal/00000943.wav,00000943.wav,normal,0
fan/id_00/normal/00000988.wav,00000988.wav,normal,0
fan/id_00/normal/00000118.wav,00000118.wav,normal,0
fan/id_00/abnormal/00000058.wav,00000058.wav,abnormal,1
fan/id_00/abnormal/00000173.wav,00000173.wav,abnormal,1
fan/id_00/normal/00000300.wav,00000300.wav,normal,0
fan/id_00/normal/00000851.wav,00000851.wav,normal,0
fan/id_00/abnormal/00000292.wav,00000292.wav,abnormal,1
fan/id_00/normal/00000070.wav,00000070.wav,normal,0
fan/id_00/normal/00000496.wav,00000496.wav,normal,0
fan/id_00/normal/00000239.wav,00000239.wav,normal,0
fan/id_00/abnormal/00000015.wav,00000015.wav,abnormal,1
fan/id_00/normal/00000403.wav,00000403.wav,normal,0
fan/id_00/abnormal/00000106.wav,00000106.wav,abnormal,1
fan/id_00/normal/00000522.wav,00000522.wav,normal,0
fan/id_00/normal/00000670.wav,00000670.wav,normal,0
fan/id_00/abnormal/00000102.wav,00000102.wav,abnormal,1
fan/id_00/normal/00000002.wav,00000002.wav,normal,0
fan/id_00/abnormal/00000396.wav,00000396.wav,abnormal,1
fan/id_00/normal/00000696.wav,00000696.wav,normal,0
fan/id_00/normal/00000527.wav,00000527.wav,normal,0
fan/id_00/normal/00001009.wav,00001009.wav,normal,0
fan/id_00/abnormal/00000002.wav,00000002.wav,abnormal,1
fan/id_00/abnormal/00000176.wav,00000176.wav,abnormal,1
fan/id_00/normal/00000807.wav,00000807.wav,normal,0
fan/id_00/normal/00000416.wav,00000416.wav,normal,0
fan/id_00/abnormal/00000042.wav,00000042.wav,abnormal,1
fan/id_00/abnormal/00000255.wav,00000255.wav,abnormal,1
fan/id_00/normal/00000178.wav,00000178.wav,normal,0
fan/id_00/abnormal/00000101.wav,00000101.wav,abnormal,1
fan/id_00/abnormal/00000149.wav,00000149.wav,abnormal,1
fan/id_00/abnormal/00000151.wav,00000151.wav,abnormal,1
fan/id_00/normal/00000644.wav,00000644.wav,normal,0
fan/id_00/normal/00000279.wav,00000279.wav,normal,0
fan/id_00/normal/00000133.wav,00000133.wav,normal,0
fan/id_00/normal/00000356.wav,00000356.wav,normal,0
fan/id_00/normal/00000824.wav,00000824.wav,normal,0
fan/id_00/normal/00000837.wav,00000837.wav,normal,0
fan/id_00/normal/00000092.wav,00000092.wav,normal,0
fan/id_00/normal/00000063.wav,00000063.wav,normal,0
fan/id_00/abnormal/00000174.wav,00000174.wav,abnormal,1
fan/id_00/abnormal/00000047.wav,00000047.wav,abnormal,1
fan/id_00/normal/00000512.wav,00000512.wav,normal,0
fan/id_00/normal/00000431.wav,00000431.wav,normal,0
fan/id_00/normal/00000582.wav,00000582.wav,normal,0
fan/id_00/normal/00000361.wav,00000361.wav,normal,0
fan/id_00/normal/00000515.wav,00000515.wav,normal,0
fan/id_00/normal/00000328.wav,00000328.wav,normal,0
fan/id_00/normal/00000603.wav,00000603.wav,normal,0
fan/id_00/normal/00000028.wav,00000028.wav,normal,0
fan/id_00/abnormal/00000347.wav,00000347.wav,abnormal,1
fan/id_00/normal/00000655.wav,00000655.wav,normal,0
fan/id_00/abnormal/00000218.wav,00000218.wav,abnormal,1
fan/id_00/normal/00000124.wav,00000124.wav,normal,0
fan/id_00/normal/00000971.wav,00000971.wav,normal,0
fan/id_00/abnormal/00000048.wav,00000048.wav,abnormal,1
fan/id_00/abnormal/00000135.wav,00000135.wav,abnormal,1
fan/id_00/normal/00000542.wav,00000542.wav,normal,0
fan/id_00/abnormal/00000017.wav,00000017.wav,abnormal,1
fan/id_00/normal/00000017.wav,00000017.wav,normal,0
fan/id_00/normal/00000855.wav,00000855.wav,normal,0
fan/id_00/normal/00000650.wav,00000650.wav,normal,0
fan/id_00/normal/00000842.wav,00000842.wav,normal,0
fan/id_00/abnormal/00000114.wav,00000114.wav,abnormal,1
fan/id_00/abnormal/00000388.wav,00000388.wav,abnormal,1
fan/id_00/abnormal/00000233.wav,00000233.wav,abnormal,1
fan/id_00/normal/00000568.wav,00000568.wav,normal,0
fan/id_00/normal/00000468.wav,00000468.wav,normal,0
fan/id_00/normal/00000486.wav,00000486.wav,normal,0
fan/id_00/abnormal/00000222.wav,00000222.wav,abnormal,1
fan/id_00/abnormal/00000179.wav,00000179.wav,abnormal,1
fan/id_00/normal/00000649.wav,00000649.wav,normal,0
fan/id_00/normal/00000559.wav,00000559.wav,normal,0
fan/id_00/normal/00000622.wav,00000622.wav,normal,0
fan/id_00/normal/00000911.wav,00000911.wav,normal,0
fan/id_00/normal/00000225.wav,00000225.wav,normal,0
fan/id_00/normal/00000023.wav,00000023.wav,normal,0
fan/id_00/normal/00000583.wav,00000583.wav,normal,0
fan/id_00/normal/00000912.wav,00000912.wav,normal,0
fan/id_00/normal/00000487.wav,00000487.wav,normal,0
fan/id_00/normal/00000980.wav,00000980.wav,normal,0
fan/id_00/abnormal/00000329.wav,00000329.wav,abnormal,1
fan/id_00/normal/00000712.wav,00000712.wav,normal,0
fan/id_00/normal/00000294.wav,00000294.wav,normal,0
fan/id_00/abnormal/00000162.wav,00000162.wav,abnormal,1
fan/id_00/normal/00000171.wav,00000171.wav,normal,0
fan/id_00/abnormal/00000072.wav,00000072.wav,abnormal,1
fan/id_00/normal/00001010.wav,00001010.wav,normal,0
fan/id_00/abnormal/00000035.wav,00000035.wav,abnormal,1
fan/id_00/abnormal/00000105.wav,00000105.wav,abnormal,1
fan/id_00/normal/00000666.wav,00000666.wav,normal,0
fan/id_00/normal/00000641.wav,00000641.wav,normal,0
fan/id_00/abnormal/00000325.wav,00000325.wav,abnormal,1
fan/id_00/normal/00000645.wav,00000645.wav,normal,0
fan/id_00/normal/00000519.wav,00000519.wav,normal,0
fan/id_00/normal/00000490.wav,00000490.wav,normal,0
fan/id_00/normal/00000249.wav,00000249.wav,normal,0
fan/id_00/normal/00000168.wav,00000168.wav,normal,0
fan/id_00/normal/00000257.wav,00000257.wav,normal,0
fan/id_00/normal/00000625.wav,00000625.wav,normal,0
fan/id_00/abnormal/00000194.wav,00000194.wav,abnormal,1
fan/id_00/normal/00000572.wav,00000572.wav,normal,0
fan/id_00/normal/00000220.wav,00000220.wav,normal,0
fan/id_00/normal/00000914.wav,00000914.wav,normal,0
fan/id_00/abnormal/00000145.wav,00000145.wav,abnormal,1
fan/id_00/abnormal/00000078.wav,00000078.wav,abnormal,1
fan/id_00/abnormal/00000099.wav,00000099.wav,abnormal,1
fan/id_00/normal/00000073.wav,00000073.wav,normal,0
fan/id_00/abnormal/00000182.wav,00000182.wav,abnormal,1
fan/id_00/normal/00000745.wav,00000745.wav,normal,0
fan/id_00/normal/00000414.wav,00000414.wav,normal,0
fan/id_00/abnormal/00000345.wav,00000345.wav,abnormal,1
fan/id_00/abnormal/00000231.wav,00000231.wav,abnormal,1
fan/id_00/abnormal/00000232.wav,00000232.wav,abnormal,1
fan/id_00/normal/00000783.wav,00000783.wav,normal,0
fan/id_00/normal/00000164.wav,00000164.wav,normal,0
fan/id_00/normal/00000129.wav,00000129.wav,normal,0
fan/id_00/normal/00000882.wav,00000882.wav,normal,0
fan/id_00/abnormal/00000040.wav,00000040.wav,abnormal,1
fan/id_00/normal/00000291.wav,00000291.wav,normal,0
fan/id_00/normal/00000423.wav,00000423.wav,normal,0
fan/id_00/normal/00000323.wav,00000323.wav,normal,0
fan/id_00/abnormal/00000157.wav,00000157.wav,abnormal,1
fan/id_00/normal/00000588.wav,00000588.wav,normal,0
fan/id_00/normal/00000635.wav,00000635.wav,normal,0
fan/id_00/normal/00000601.wav,00000601.wav,normal,0
fan/id_00/normal/00000365.wav,00000365.wav,normal,0
fan/id_00/normal/00000277.wav,00000277.wav,normal,0
fan/id_00/normal/00000876.wav,00000876.wav,normal,0
fan/id_00/abnormal/00000289.wav,00000289.wav,abnormal,1
fan/id_00/normal/00000256.wav,00000256.wav,normal,0
fan/id_00/normal/00000909.wav,00000909.wav,normal,0
fan/id_00/normal/00000972.wav,00000972.wav,normal,0
fan/id_00/normal/00000215.wav,00000215.wav,normal,0
fan/id_00/normal/00000162.wav,00000162.wav,normal,0
fan/id_00/normal/00000086.wav,00000086.wav,normal,0
fan/id_00/abnormal/00000334.wav,00000334.wav,abnormal,1
fan/id_00/normal/00000439.wav,00000439.wav,normal,0
fan/id_00/normal/00000633.wav,00000633.wav,normal,0
fan/id_00/abnormal/00000063.wav,00000063.wav,abnormal,1
fan/id_00/normal/00000710.wav,00000710.wav,normal,0
fan/id_00/normal/00000226.wav,00000226.wav,normal,0
fan/id_00/normal/00000873.wav,00000873.wav,normal,0
fan/id_00/abnormal/00000001.wav,00000001.wav,abnormal,1
fan/id_00/normal/00000314.wav,00000314.wav,normal,0
fan/id_00/normal/00000756.wav,00000756.wav,normal,0
fan/id_00/normal/00000817.wav,00000817.wav,normal,0
fan/id_00/abnormal/00000007.wav,00000007.wav,abnormal,1
fan/id_00/abnormal/00000008.wav,00000008.wav,abnormal,1
fan/id_00/abnormal/00000299.wav,00000299.wav,abnormal,1
fan/id_00/normal/00000320.wav,00000320.wav,normal,0
fan/id_00/abnormal/00000374.wav,00000374.wav,abnormal,1
fan/id_00/normal/00000558.wav,00000558.wav,normal,0
fan/id_00/normal/00000440.wav,00000440.wav,normal,0
fan/id_00/normal/00000008.wav,00000008.wav,normal,0
fan/id_00/normal/00000141.wav,00000141.wav,normal,0
fan/id_00/normal/00000506.wav,00000506.wav,normal,0
fan/id_00/normal/00000533.wav,00000533.wav,normal,0
fan/id_00/normal/00000811.wav,00000811.wav,normal,0
fan/id_00/normal/00000969.wav,00000969.wav,normal,0
fan/id_00/abnormal/00000095.wav,00000095.wav,abnormal,1
fan/id_00/abnormal/00000155.wav,00000155.wav,abnormal,1
fan/id_00/normal/00000848.wav,00000848.wav,normal,0
fan/id_00/normal/00000895.wav,00000895.wav,normal,0
fan/id_00/normal/00000751.wav,00000751.wav,normal,0
fan/id_00/normal/00000167.wav,00000167.wav,normal,0
fan/id_00/normal/00000587.wav,00000587.wav,normal,0
fan/id_00/normal/00000544.wav,00000544.wav,normal,0
fan/id_00/normal/00000653.wav,00000653.wav,normal,0
fan/id_00/normal/00000761.wav,00000761.wav,normal,0
fan/id_00/normal/00000218.wav,00000218.wav,normal,0
fan/id_00/normal/00000348.wav,00000348.wav,normal,0
fan/id_00/normal/00000728.wav,00000728.wav,normal,0
fan/id_00/normal/00000657.wav,00000657.wav,normal,0
fan/id_00/abnormal/00000130.wav,00000130.wav,abnormal,1
fan/id_00/normal/00000797.wav,00000797.wav,normal,0
fan/id_00/normal/00000593.wav,00000593.wav,normal,0
fan/id_00/normal/00000238.wav,00000238.wav,normal,0
fan/id_00/normal/00000902.wav,00000902.wav,normal,0
fan/id_00/normal/00000426.wav,00000426.wav,normal,0
fan/id_00/normal/00000910.wav,00000910.wav,normal,0
fan/id_00/normal/00000758.wav,00000758.wav,normal,0
fan/id_00/abnormal/00000312.wav,00000312.wav,abnormal,1
fan/id_00/normal/00000415.wav,00000415.wav,normal,0
fan/id_00/normal/00000548.wav,00000548.wav,normal,0
fan/id_00/normal/00000305.wav,00000305.wav,normal,0
fan/id_00/abnormal/00000031.wav,00000031.wav,abnormal,1
fan/id_00/normal/00000318.wav,00000318.wav,normal,0
fan/id_00/normal/00000400.wav,00000400.wav,normal,0
fan/id_00/normal/00000611.wav,00000611.wav,normal,0
fan/id_00/abnormal/00000346.wav,00000346.wav,abnormal,1
fan/id_00/normal/00001004.wav,00001004.wav,normal,0
fan/id_00/normal/00000140.wav,00000140.wav,normal,0
fan/id_00/normal/00000765.wav,00000765.wav,normal,0
fan/id_00/abnormal/00000098.wav,00000098.wav,abnormal,1
fan/id_00/abnormal/00000175.wav,00000175.wav,abnormal,1
fan/id_00/abnormal/00000160.wav,00000160.wav,abnormal,1
fan/id_00/normal/00000638.wav,00000638.wav,normal,0
fan/id_00/normal/00000369.wav,00000369.wav,normal,0
fan/id_00/normal/00000954.wav,00000954.wav,normal,0
fan/id_00/normal/00000806.wav,00000806.wav,normal,0
fan/id_00/normal/00000798.wav,00000798.wav,normal,0
fan/id_00/normal/00000949.wav,00000949.wav,normal,0
fan/id_00/normal/00000786.wav,00000786.wav,normal,0
fan/id_00/normal/00000730.wav,00000730.wav,normal,0
fan/id_00/normal/00000826.wav,00000826.wav,normal,0
fan/id_00/abnormal/00000168.wav,00000168.wav,abnormal,1
fan/id_00/normal/00000030.wav,00000030.wav,normal,0
fan/id_00/normal/00000142.wav,00000142.wav,normal,0
fan/id_00/abnormal/00000379.wav,00000379.wav,abnormal,1
fan/id_00/normal/00000785.wav,00000785.wav,normal,0
fan/id_00/normal/00000043.wav,00000043.wav,normal,0
fan/id_00/abnormal/00000082.wav,00000082.wav,abnormal,1
fan/id_00/normal/00000358.wav,00000358.wav,normal,0
fan/id_00/abnormal/00000208.wav,00000208.wav,abnormal,1
fan/id_00/normal/00000376.wav,00000376.wav,normal,0
fan/id_00/normal/00000384.wav,00000384.wav,normal,0
fan/id_00/normal/00000602.wav,00000602.wav,normal,0
fan/id_00/normal/00000477.wav,00000477.wav,normal,0
fan/id_00/normal/00000673.wav,00000673.wav,normal,0
fan/id_00/abnormal/00000070.wav,00000070.wav,abnormal,1
fan/id_00/normal/00000927.wav,00000927.wav,normal,0
fan/id_00/normal/00000665.wav,00000665.wav,normal,0
fan/id_00/normal/00000145.wav,00000145.wav,normal,0
fan/id_00/normal/00000176.wav,00000176.wav,normal,0
fan/id_00/normal/00000863.wav,00000863.wav,normal,0
fan/id_00/normal/00000671.wav,00000671.wav,normal,0
fan/id_00/abnormal/00000367.wav,00000367.wav,abnormal,1
fan/id_00/normal/00000007.wav,00000007.wav,normal,0
fan/id_00/normal/00000926.wav,00000926.wav,normal,0
fan/id_00/normal/00000287.wav,00000287.wav,normal,0
fan/id_00/normal/00000278.wav,00000278.wav,normal,0
fan/id_00/abnormal/00000377.wav,00000377.wav,abnormal,1
fan/id_00/normal/00000825.wav,00000825.wav,normal,0
fan/id_00/normal/00000150.wav,00000150.wav,normal,0
fan/id_00/normal/00000284.wav,00000284.wav,normal,0
fan/id_00/abnormal/00000051.wav,00000051.wav,abnormal,1
fan/id_00/abnormal/00000139.wav,00000139.wav,abnormal,1
fan/id_00/normal/00000621.wav,00000621.wav,normal,0
fan/id_00/abnormal/00000211.wav,00000211.wav,abnormal,1
fan/id_00/normal/00000139.wav,00000139.wav,normal,0
fan/id_00/normal/00000639.wav,00000639.wav,normal,0
fan/id_00/normal/00000901.wav,00000901.wav,normal,0
fan/id_00/normal/00000780.wav,00000780.wav,normal,0
fan/id_00/normal/00000472.wav,00000472.wav,normal,0
fan/id_00/normal/00000424.wav,00000424.wav,normal,0
fan/id_00/abnormal/00000286.wav,00000286.wav,abnormal,1
fan/id_00/abnormal/00000293.wav,00000293.wav,abnormal,1
fan/id_00/normal/00000041.wav,00000041.wav,normal,0
fan/id_00/normal/00000088.wav,00000088.wav,normal,0
fan/id_00/normal/00000335.wav,00000335.wav,normal,0
fan/id_00/abnormal/00000340.wav,00000340.wav,abnormal,1
fan/id_00/abnormal/00000313.wav,00000313.wav,abnormal,1
fan/id_00/normal/00000737.wav,00000737.wav,normal,0
fan/id_00/normal/00000999.wav,00000999.wav,normal,0
fan/id_00/normal/00000629.wav,00000629.wav,normal,0
fan/id_00/normal/00000263.wav,00000263.wav,normal,0
fan/id_00/normal/00000393.wav,00000393.wav,normal,0
fan/id_00/normal/00000039.wav,00000039.wav,normal,0
fan/id_00/normal/00000437.wav,00000437.wav,normal,0
fan/id_00/normal/00000096.wav,00000096.wav,normal,0
fan/id_00/abnormal/00000148.wav,00000148.wav,abnormal,1
fan/id_00/abnormal/00000389.wav,00000389.wav,abnormal,1
fan/id_00/normal/00000163.wav,00000163.wav,normal,0
fan/id_00/normal/00000781.wav,00000781.wav,normal,0
fan/id_00/normal/00000049.wav,00000049.wav,normal,0
fan/id_00/normal/00000983.wav,00000983.wav,normal,0
fan/id_00/normal/00000421.wav,00000421.wav,normal,0
fan/id_00/normal/00000146.wav,00000146.wav,normal,0
fan/id_00/normal/00000482.wav,00000482.wav,normal,0
fan/id_00/normal/00000207.wav,00000207.wav,normal,0
fan/id_00/normal/00000610.wav,00000610.wav,normal,0
fan/id_00/normal/00000266.wav,00000266.wav,normal,0
fan/id_00/normal/00000445.wav,00000445.wav,normal,0
fan/id_00/normal/00000958.wav,00000958.wav,normal,0
fan/id_00/abnormal/00000363.wav,00000363.wav,abnormal,1
fan/id_00/normal/00000417.wav,00000417.wav,normal,0
fan/id_00/normal/00000708.wav,00000708.wav,normal,0
fan/id_00/abnormal/00000198.wav,00000198.wav,abnormal,1
fan/id_00/abnormal/00000183.wav,00000183.wav,abnormal,1
fan/id_00/abnormal/00000057.wav,00000057.wav,abnormal,1
fan/id_00/abnormal/00000226.wav,00000226.wav,abnormal,1
fan/id_00/normal/00000757.wav,00000757.wav,normal,0
fan/id_00/normal/00000609.wav,00000609.wav,normal,0
fan/id_00/abnormal/00000336.wav,00000336.wav,abnormal,1
fan/id_00/normal/00000192.wav,00000192.wav,normal,0
fan/id_00/normal/00000942.wav,00000942.wav,normal,0
fan/id_00/abnormal/00000206.wav,00000206.wav,abnormal,1
fan/id_00/normal/00000254.wav,00000254.wav,normal,0
fan/id_00/normal/00000250.wav,00000250.wav,normal,0
fan/id_00/abnormal/00000337.wav,00000337.wav,abnormal,1
fan/id_00/normal/00000221.wav,00000221.wav,normal,0
fan/id_00/abnormal/00000310.wav,00000310.wav,abnormal,1
fan/id_00/normal/00000682.wav,00000682.wav,normal,0
fan/id_00/normal/00000935.wav,00000935.wav,normal,0
fan/id_00/abnormal/00000049.wav,00000049.wav,abnormal,1
fan/id_00/abnormal/00000097.wav,00000097.wav,abnormal,1
fan/id_00/abnormal/00000200.wav,00000200.wav,abnormal,1
fan/id_00/normal/00000399.wav,00000399.wav,normal,0
fan/id_00/normal/00000634.wav,00000634.wav,normal,0
fan/id_00/abnormal/00000399.wav,00000399.wav,abnormal,1
fan/id_00/normal/00000074.wav,00000074.wav,normal,0
fan/id_00/normal/00000148.wav,00000148.wav,normal,0
fan/id_00/normal/00000103.wav,00000103.wav,normal,0
fan/id_00/normal/00000428.wav,00000428.wav,normal,0
fan/id_00/abnormal/00000300.wav,00000300.wav,abnormal,1
fan/id_00/normal/00000706.wav,00000706.wav,normal,0
fan/id_00/abnormal/00000204.wav,00000204.wav,abnormal,1
fan/id_00/abnormal/00000006.wav,00000006.wav,abnormal,1
fan/id_00/normal/00000260.wav,00000260.wav,normal,0
fan/id_00/normal/00000131.wav,00000131.wav,normal,0
fan/id_00/normal/00000643.wav,00000643.wav,normal,0
fan/id_00/normal/00000541.wav,00000541.wav,normal,0
fan/id_00/normal/00000697.wav,00000697.wav,normal,0
fan/id_00/abnormal/00000217.wav,00000217.wav,abnormal,1
fan/id_00/normal/00000296.wav,00000296.wav,normal,0
fan/id_00/normal/00000022.wav,00000022.wav,normal,0
fan/id_00/abnormal/00000261.wav,00000261.wav,abnormal,1
fan/id_00/normal/00000881.wav,00000881.wav,normal,0
fan/id_00/normal/00000521.wav,00000521.wav,normal,0
fan/id_00/normal/00000019.wav,00000019.wav,normal,0
fan/id_00/normal/00000940.wav,00000940.wav,normal,0
fan/id_00/normal/00000684.wav,00000684.wav,normal,0
fan/id_00/abnormal/00000252.wav,00000252.wav,abnormal,1
fan/id_00/normal/00000581.wav,00000581.wav,normal,0
fan/id_00/normal/00000827.wav,00000827.wav,normal,0
fan/id_00/normal/00000707.wav,00000707.wav,normal,0
fan/id_00/normal/00000360.wav,00000360.wav,normal,0
fan/id_00/abnormal/00000401.wav,00000401.wav,abnormal,1
fan/id_00/normal/00000111.wav,00000111.wav,normal,0
fan/id_00/normal/00001001.wav,00001001.wav,normal,0
fan/id_00/normal/00000018.wav,00000018.wav,normal,0
fan/id_00/normal/00000093.wav,00000093.wav,normal,0
fan/id_00/normal/00000467.wav,00000467.wav,normal,0
fan/id_00/normal/00000844.wav,00000844.wav,normal,0
